Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;12 Galicia;32 Ourense;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;De Asia;Todas las edades;Total;1 de enero de 2019;491
Total Nacional;12 Galicia;32 Ourense;Arabia Saudí;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Bangladesh;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;China;Todas las edades;Total;1 de enero de 2019;324
Total Nacional;12 Galicia;32 Ourense;Corea;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;32 Ourense;Filipinas;Todas las edades;Total;1 de enero de 2019;19
Total Nacional;12 Galicia;32 Ourense;India;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;12 Galicia;32 Ourense;Indonesia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;32 Ourense;Irán;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;32 Ourense;Iraq;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;32 Ourense;Israel;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;32 Ourense;Japón;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;32 Ourense;Jordania;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;12 Galicia;32 Ourense;Kazajstán;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;32 Ourense;Líbano;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Nepal;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;32 Ourense;Pakistán;Todas las edades;Total;1 de enero de 2019;70
Total Nacional;12 Galicia;32 Ourense;Siria;Todas las edades;Total;1 de enero de 2019;35
Total Nacional;12 Galicia;32 Ourense;Tailandia;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;32 Ourense;Vietnam;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;32 Ourense;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;12 Galicia;32 Ourense;De Oceanía;Todas las edades;Total;1 de enero de 2019;10
Total Nacional;12 Galicia;32 Ourense;Australia;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;12 Galicia;32 Ourense;Nueva Zelanda;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;32 Ourense;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;32 Ourense;Apátridas;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;36 Pontevedra;Extranjera;Todas las edades;Total;1 de enero de 2019;34.006
Total Nacional;12 Galicia;36 Pontevedra;Europa (sin España);Todas las edades;Total;1 de enero de 2019;12.760
Total Nacional;12 Galicia;36 Pontevedra;Alemania;Todas las edades;Total;1 de enero de 2019;431
Total Nacional;12 Galicia;36 Pontevedra;Austria;Todas las edades;Total;1 de enero de 2019;25
Total Nacional;12 Galicia;36 Pontevedra;Bélgica;Todas las edades;Total;1 de enero de 2019;72
Total Nacional;12 Galicia;36 Pontevedra;Bulgaria;Todas las edades;Total;1 de enero de 2019;316
Total Nacional;12 Galicia;36 Pontevedra;Chipre;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;36 Pontevedra;Croacia;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;12 Galicia;36 Pontevedra;Dinamarca;Todas las edades;Total;1 de enero de 2019;32
Total Nacional;12 Galicia;36 Pontevedra;Eslovenia;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;12 Galicia;36 Pontevedra;Estonia;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;12 Galicia;36 Pontevedra;Finlandia;Todas las edades;Total;1 de enero de 2019;25
Total Nacional;12 Galicia;36 Pontevedra;Francia;Todas las edades;Total;1 de enero de 2019;699
Total Nacional;12 Galicia;36 Pontevedra;Grecia;Todas las edades;Total;1 de enero de 2019;40
Total Nacional;12 Galicia;36 Pontevedra;Hungría;Todas las edades;Total;1 de enero de 2019;51
Total Nacional;12 Galicia;36 Pontevedra;Irlanda;Todas las edades;Total;1 de enero de 2019;85
Total Nacional;12 Galicia;36 Pontevedra;Italia;Todas las edades;Total;1 de enero de 2019;1.358
Total Nacional;12 Galicia;36 Pontevedra;Letonia;Todas las edades;Total;1 de enero de 2019;17
Total Nacional;12 Galicia;36 Pontevedra;Lituania;Todas las edades;Total;1 de enero de 2019;38
Total Nacional;12 Galicia;36 Pontevedra;Luxemburgo;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;36 Pontevedra;Malta;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;36 Pontevedra;Países Bajos;Todas las edades;Total;1 de enero de 2019;140
Total Nacional;12 Galicia;36 Pontevedra;Polonia;Todas las edades;Total;1 de enero de 2019;162
Total Nacional;12 Galicia;36 Pontevedra;Portugal;Todas las edades;Total;1 de enero de 2019;5.512
Total Nacional;12 Galicia;36 Pontevedra;República Checa;Todas las edades;Total;1 de enero de 2019;48
Total Nacional;12 Galicia;36 Pontevedra;República Eslovaca;Todas las edades;Total;1 de enero de 2019;33
Total Nacional;12 Galicia;36 Pontevedra;Rumanía;Todas las edades;Total;1 de enero de 2019;2.206
Total Nacional;12 Galicia;36 Pontevedra;Suecia;Todas las edades;Total;1 de enero de 2019;31
Total Nacional;12 Galicia;36 Pontevedra;Albania;Todas las edades;Total;1 de enero de 2019;28
Total Nacional;12 Galicia;36 Pontevedra;Andorra;Todas las edades;Total;1 de enero de 2019;12
Total Nacional;12 Galicia;36 Pontevedra;Armenia;Todas las edades;Total;1 de enero de 2019;20
Total Nacional;12 Galicia;36 Pontevedra;Belarús;Todas las edades;Total;1 de enero de 2019;20
Total Nacional;12 Galicia;36 Pontevedra;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;36 Pontevedra;Georgia;Todas las edades;Total;1 de enero de 2019;29
Total Nacional;12 Galicia;36 Pontevedra;Islandia;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;36 Pontevedra;Liechtenstein;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;36 Pontevedra;Macedonia del Norte;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;36 Pontevedra;Moldavia;Todas las edades;Total;1 de enero de 2019;45
Total Nacional;12 Galicia;36 Pontevedra;Noruega;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;12 Galicia;36 Pontevedra;Reino Unido;Todas las edades;Total;1 de enero de 2019;653
Total Nacional;12 Galicia;36 Pontevedra;Rusia;Todas las edades;Total;1 de enero de 2019;229
Total Nacional;12 Galicia;36 Pontevedra;Serbia;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;12 Galicia;36 Pontevedra;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2019;""
Total Nacional;12 Galicia;36 Pontevedra;Suiza;Todas las edades;Total;1 de enero de 2019;81
Total Nacional;12 Galicia;36 Pontevedra;Turquía;Todas las edades;Total;1 de enero de 2019;23
Total Nacional;12 Galicia;36 Pontevedra;Ucrania;Todas las edades;Total;1 de enero de 2019;227
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;12 Galicia;36 Pontevedra;De Africa;Todas las edades;Total;1 de enero de 2019;4.703
Total Nacional;12 Galicia;36 Pontevedra;Angola;Todas las edades;Total;1 de enero de 2019;60
Total Nacional;12 Galicia;36 Pontevedra;Argelia;Todas las edades;Total;1 de enero de 2019;338
Total Nacional;12 Galicia;36 Pontevedra;Benin;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;36 Pontevedra;Burkina Faso;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;36 Pontevedra;Cabo Verde;Todas las edades;Total;1 de enero de 2019;23
Total Nacional;12 Galicia;36 Pontevedra;Camerún;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;12 Galicia;36 Pontevedra;Congo;Todas las edades;Total;1 de enero de 2019;13
Total Nacional;12 Galicia;36 Pontevedra;Costa de Marfil;Todas las edades;Total;1 de enero de 2019;17
Total Nacional;12 Galicia;36 Pontevedra;Egipto;Todas las edades;Total;1 de enero de 2019;13
Total Nacional;12 Galicia;36 Pontevedra;Etiopía;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;36 Pontevedra;Gambia;Todas las edades;Total;1 de enero de 2019;12
Total Nacional;12 Galicia;36 Pontevedra;Ghana;Todas las edades;Total;1 de enero de 2019;408
Total Nacional;12 Galicia;36 Pontevedra;Guinea;Todas las edades;Total;1 de enero de 2019;15
Total Nacional;12 Galicia;36 Pontevedra;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2019;40
Total Nacional;12 Galicia;36 Pontevedra;Guinea-Bissau;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;12 Galicia;36 Pontevedra;Kenia;Todas las edades;Total;1 de enero de 2019;12
Total Nacional;12 Galicia;36 Pontevedra;Liberia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;12 Galicia;36 Pontevedra;Mali;Todas las edades;Total;1 de enero de 2019;18
Total Nacional;12 Galicia;36 Pontevedra;Marruecos;Todas las edades;Total;1 de enero de 2019;2.365
Total Nacional;12 Galicia;36 Pontevedra;Mauritania;Todas las edades;Total;1 de enero de 2019;27
Total Nacional;12 Galicia;36 Pontevedra;Nigeria;Todas las edades;Total;1 de enero de 2019;229
Total Nacional;12 Galicia;36 Pontevedra;República Democrática del Congo;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;36 Pontevedra;Senegal;Todas las edades;Total;1 de enero de 2019;952
Total Nacional;12 Galicia;36 Pontevedra;Sierra Leona;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;12 Galicia;36 Pontevedra;Sudáfrica;Todas las edades;Total;1 de enero de 2019;13
Total Nacional;12 Galicia;36 Pontevedra;Togo;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;36 Pontevedra;Túnez;Todas las edades;Total;1 de enero de 2019;20
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2019;85
Total Nacional;12 Galicia;36 Pontevedra;De América;Todas las edades;Total;1 de enero de 2019;14.785
Total Nacional;12 Galicia;36 Pontevedra;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2019;1.768
Total Nacional;12 Galicia;36 Pontevedra;Costa Rica;Todas las edades;Total;1 de enero de 2019;28
Total Nacional;12 Galicia;36 Pontevedra;Cuba;Todas las edades;Total;1 de enero de 2019;600
Total Nacional;12 Galicia;36 Pontevedra;Dominica;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;36 Pontevedra;El Salvador;Todas las edades;Total;1 de enero de 2019;70
Total Nacional;12 Galicia;36 Pontevedra;Guatemala;Todas las edades;Total;1 de enero de 2019;108
Total Nacional;12 Galicia;36 Pontevedra;Honduras;Todas las edades;Total;1 de enero de 2019;132
Total Nacional;12 Galicia;36 Pontevedra;Nicaragua;Todas las edades;Total;1 de enero de 2019;188
Total Nacional;12 Galicia;36 Pontevedra;Panamá;Todas las edades;Total;1 de enero de 2019;36
Total Nacional;12 Galicia;36 Pontevedra;República Dominicana;Todas las edades;Total;1 de enero de 2019;589
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2019;13
Total Nacional;12 Galicia;36 Pontevedra;De América del Norte;Todas las edades;Total;1 de enero de 2019;728
Total Nacional;12 Galicia;36 Pontevedra;Canadá;Todas las edades;Total;1 de enero de 2019;27
Total Nacional;12 Galicia;36 Pontevedra;Estados Unidos de América;Todas las edades;Total;1 de enero de 2019;369
Total Nacional;12 Galicia;36 Pontevedra;México;Todas las edades;Total;1 de enero de 2019;332
Total Nacional;12 Galicia;36 Pontevedra;De Sudamérica;Todas las edades;Total;1 de enero de 2019;12.289
Total Nacional;12 Galicia;36 Pontevedra;Argentina;Todas las edades;Total;1 de enero de 2019;1.054
Total Nacional;12 Galicia;36 Pontevedra;Bolivia;Todas las edades;Total;1 de enero de 2019;261
Total Nacional;12 Galicia;36 Pontevedra;Brasil;Todas las edades;Total;1 de enero de 2019;3.156
Total Nacional;12 Galicia;36 Pontevedra;Chile;Todas las edades;Total;1 de enero de 2019;158
Total Nacional;12 Galicia;36 Pontevedra;Colombia;Todas las edades;Total;1 de enero de 2019;1.927
Total Nacional;12 Galicia;36 Pontevedra;Ecuador;Todas las edades;Total;1 de enero de 2019;222
Total Nacional;12 Galicia;36 Pontevedra;Paraguay;Todas las edades;Total;1 de enero de 2019;820
Total Nacional;12 Galicia;36 Pontevedra;Perú;Todas las edades;Total;1 de enero de 2019;877
Total Nacional;12 Galicia;36 Pontevedra;Uruguay;Todas las edades;Total;1 de enero de 2019;923
Total Nacional;12 Galicia;36 Pontevedra;Venezuela;Todas las edades;Total;1 de enero de 2019;2.890
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;36 Pontevedra;De Asia;Todas las edades;Total;1 de enero de 2019;1.705
Total Nacional;12 Galicia;36 Pontevedra;Arabia Saudí;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;12 Galicia;36 Pontevedra;Bangladesh;Todas las edades;Total;1 de enero de 2019;69
Total Nacional;12 Galicia;36 Pontevedra;China;Todas las edades;Total;1 de enero de 2019;1.167
Total Nacional;12 Galicia;36 Pontevedra;Corea;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;12 Galicia;36 Pontevedra;Filipinas;Todas las edades;Total;1 de enero de 2019;88
Total Nacional;12 Galicia;36 Pontevedra;India;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;12 Galicia;36 Pontevedra;Indonesia;Todas las edades;Total;1 de enero de 2019;33
Total Nacional;12 Galicia;36 Pontevedra;Irán;Todas las edades;Total;1 de enero de 2019;12
Total Nacional;12 Galicia;36 Pontevedra;Iraq;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;12 Galicia;36 Pontevedra;Israel;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;12 Galicia;36 Pontevedra;Japón;Todas las edades;Total;1 de enero de 2019;37
Total Nacional;12 Galicia;36 Pontevedra;Jordania;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;36 Pontevedra;Kazajstán;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;12 Galicia;36 Pontevedra;Líbano;Todas las edades;Total;1 de enero de 2019;12
Total Nacional;12 Galicia;36 Pontevedra;Nepal;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;12 Galicia;36 Pontevedra;Pakistán;Todas las edades;Total;1 de enero de 2019;122
Total Nacional;12 Galicia;36 Pontevedra;Siria;Todas las edades;Total;1 de enero de 2019;31
Total Nacional;12 Galicia;36 Pontevedra;Tailandia;Todas las edades;Total;1 de enero de 2019;15
Total Nacional;12 Galicia;36 Pontevedra;Vietnam;Todas las edades;Total;1 de enero de 2019;23
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2019;41
Total Nacional;12 Galicia;36 Pontevedra;De Oceanía;Todas las edades;Total;1 de enero de 2019;52
Total Nacional;12 Galicia;36 Pontevedra;Australia;Todas las edades;Total;1 de enero de 2019;20
Total Nacional;12 Galicia;36 Pontevedra;Nueva Zelanda;Todas las edades;Total;1 de enero de 2019;15
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2019;17
Total Nacional;12 Galicia;36 Pontevedra;Apátridas;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;13 Madrid, Comunidad de;;Extranjera;Todas las edades;Total;1 de enero de 2019;881.819
Total Nacional;13 Madrid, Comunidad de;;Europa (sin España);Todas las edades;Total;1 de enero de 2019;330.287
Total Nacional;13 Madrid, Comunidad de;;Alemania;Todas las edades;Total;1 de enero de 2019;7.696
Total Nacional;13 Madrid, Comunidad de;;Austria;Todas las edades;Total;1 de enero de 2019;763
Total Nacional;13 Madrid, Comunidad de;;Bélgica;Todas las edades;Total;1 de enero de 2019;1.613
Total Nacional;13 Madrid, Comunidad de;;Bulgaria;Todas las edades;Total;1 de enero de 2019;20.838
Total Nacional;13 Madrid, Comunidad de;;Chipre;Todas las edades;Total;1 de enero de 2019;74
Total Nacional;13 Madrid, Comunidad de;;Croacia;Todas las edades;Total;1 de enero de 2019;361
Total Nacional;13 Madrid, Comunidad de;;Dinamarca;Todas las edades;Total;1 de enero de 2019;489
Total Nacional;13 Madrid, Comunidad de;;Eslovenia;Todas las edades;Total;1 de enero de 2019;196
Total Nacional;13 Madrid, Comunidad de;;Estonia;Todas las edades;Total;1 de enero de 2019;140
Total Nacional;13 Madrid, Comunidad de;;Finlandia;Todas las edades;Total;1 de enero de 2019;472
Total Nacional;13 Madrid, Comunidad de;;Francia;Todas las edades;Total;1 de enero de 2019;14.122
Total Nacional;13 Madrid, Comunidad de;;Grecia;Todas las edades;Total;1 de enero de 2019;1.013
Total Nacional;13 Madrid, Comunidad de;;Hungría;Todas las edades;Total;1 de enero de 2019;933
Total Nacional;13 Madrid, Comunidad de;;Irlanda;Todas las edades;Total;1 de enero de 2019;1.684
Total Nacional;13 Madrid, Comunidad de;;Italia;Todas las edades;Total;1 de enero de 2019;33.226
Total Nacional;13 Madrid, Comunidad de;;Letonia;Todas las edades;Total;1 de enero de 2019;243
Total Nacional;13 Madrid, Comunidad de;;Lituania;Todas las edades;Total;1 de enero de 2019;480
Total Nacional;13 Madrid, Comunidad de;;Luxemburgo;Todas las edades;Total;1 de enero de 2019;29
Total Nacional;13 Madrid, Comunidad de;;Malta;Todas las edades;Total;1 de enero de 2019;35
Total Nacional;13 Madrid, Comunidad de;;Países Bajos;Todas las edades;Total;1 de enero de 2019;2.952
Total Nacional;13 Madrid, Comunidad de;;Polonia;Todas las edades;Total;1 de enero de 2019;14.364
Total Nacional;13 Madrid, Comunidad de;;Portugal;Todas las edades;Total;1 de enero de 2019;17.192
Total Nacional;13 Madrid, Comunidad de;;República Checa;Todas las edades;Total;1 de enero de 2019;532
Total Nacional;13 Madrid, Comunidad de;;República Eslovaca;Todas las edades;Total;1 de enero de 2019;366
Total Nacional;13 Madrid, Comunidad de;;Rumanía;Todas las edades;Total;1 de enero de 2019;160.416
Total Nacional;13 Madrid, Comunidad de;;Suecia;Todas las edades;Total;1 de enero de 2019;1.170
Total Nacional;13 Madrid, Comunidad de;;Albania;Todas las edades;Total;1 de enero de 2019;454
Total Nacional;13 Madrid, Comunidad de;;Andorra;Todas las edades;Total;1 de enero de 2019;28
Total Nacional;13 Madrid, Comunidad de;;Armenia;Todas las edades;Total;1 de enero de 2019;1.417
Total Nacional;13 Madrid, Comunidad de;;Belarús;Todas las edades;Total;1 de enero de 2019;478
Total Nacional;13 Madrid, Comunidad de;;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2019;128
Total Nacional;13 Madrid, Comunidad de;;Georgia;Todas las edades;Total;1 de enero de 2019;1.974
Total Nacional;13 Madrid, Comunidad de;;Islandia;Todas las edades;Total;1 de enero de 2019;52
Total Nacional;13 Madrid, Comunidad de;;Liechtenstein;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;13 Madrid, Comunidad de;;Macedonia del Norte;Todas las edades;Total;1 de enero de 2019;62
Total Nacional;13 Madrid, Comunidad de;;Moldavia;Todas las edades;Total;1 de enero de 2019;3.072
Total Nacional;13 Madrid, Comunidad de;;Noruega;Todas las edades;Total;1 de enero de 2019;284
Total Nacional;13 Madrid, Comunidad de;;Reino Unido;Todas las edades;Total;1 de enero de 2019;10.044
Total Nacional;13 Madrid, Comunidad de;;Rusia;Todas las edades;Total;1 de enero de 2019;4.489
Total Nacional;13 Madrid, Comunidad de;;Serbia;Todas las edades;Total;1 de enero de 2019;487
Total Nacional;13 Madrid, Comunidad de;;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2019;""
