Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;01 Andalucía;04 Almería;Angola;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;04 Almería;Argelia;Todas las edades;Total;1 de enero de 2014;702
Total Nacional;01 Andalucía;04 Almería;Benin;Todas las edades;Total;1 de enero de 2014;4
Total Nacional;01 Andalucía;04 Almería;Burkina Faso;Todas las edades;Total;1 de enero de 2014;102
Total Nacional;01 Andalucía;04 Almería;Cabo Verde;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;01 Andalucía;04 Almería;Camerún;Todas las edades;Total;1 de enero de 2014;38
Total Nacional;01 Andalucía;04 Almería;Congo;Todas las edades;Total;1 de enero de 2014;15
Total Nacional;01 Andalucía;04 Almería;Costa de Marfil;Todas las edades;Total;1 de enero de 2014;92
Total Nacional;01 Andalucía;04 Almería;Egipto;Todas las edades;Total;1 de enero de 2014;32
Total Nacional;01 Andalucía;04 Almería;Etiopía;Todas las edades;Total;1 de enero de 2014;7
Total Nacional;01 Andalucía;04 Almería;Gambia;Todas las edades;Total;1 de enero de 2014;644
Total Nacional;01 Andalucía;04 Almería;Ghana;Todas las edades;Total;1 de enero de 2014;1.030
Total Nacional;01 Andalucía;04 Almería;Guinea;Todas las edades;Total;1 de enero de 2014;312
Total Nacional;01 Andalucía;04 Almería;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2014;156
Total Nacional;01 Andalucía;04 Almería;Guinea-Bissau;Todas las edades;Total;1 de enero de 2014;1.740
Total Nacional;01 Andalucía;04 Almería;Kenia;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;01 Andalucía;04 Almería;Liberia;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;01 Andalucía;04 Almería;Mali;Todas las edades;Total;1 de enero de 2014;2.152
Total Nacional;01 Andalucía;04 Almería;Marruecos;Todas las edades;Total;1 de enero de 2014;45.567
Total Nacional;01 Andalucía;04 Almería;Mauritania;Todas las edades;Total;1 de enero de 2014;611
Total Nacional;01 Andalucía;04 Almería;Nigeria;Todas las edades;Total;1 de enero de 2014;677
Total Nacional;01 Andalucía;04 Almería;República Democrática del Congo;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;04 Almería;Senegal;Todas las edades;Total;1 de enero de 2014;3.747
Total Nacional;01 Andalucía;04 Almería;Sierra Leona;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;01 Andalucía;04 Almería;Sudáfrica;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;01 Andalucía;04 Almería;Togo;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;01 Andalucía;04 Almería;Túnez;Todas las edades;Total;1 de enero de 2014;50
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2014;22
Total Nacional;01 Andalucía;04 Almería;De América;Todas las edades;Total;1 de enero de 2014;12.718
Total Nacional;01 Andalucía;04 Almería;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2014;940
Total Nacional;01 Andalucía;04 Almería;Costa Rica;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;01 Andalucía;04 Almería;Cuba;Todas las edades;Total;1 de enero de 2014;280
Total Nacional;01 Andalucía;04 Almería;Dominica;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;04 Almería;El Salvador;Todas las edades;Total;1 de enero de 2014;31
Total Nacional;01 Andalucía;04 Almería;Guatemala;Todas las edades;Total;1 de enero de 2014;24
Total Nacional;01 Andalucía;04 Almería;Honduras;Todas las edades;Total;1 de enero de 2014;77
Total Nacional;01 Andalucía;04 Almería;Nicaragua;Todas las edades;Total;1 de enero de 2014;61
Total Nacional;01 Andalucía;04 Almería;Panamá;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;01 Andalucía;04 Almería;República Dominicana;Todas las edades;Total;1 de enero de 2014;434
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;01 Andalucía;04 Almería;De América del Norte;Todas las edades;Total;1 de enero de 2014;404
Total Nacional;01 Andalucía;04 Almería;Canadá;Todas las edades;Total;1 de enero de 2014;39
Total Nacional;01 Andalucía;04 Almería;Estados Unidos de América;Todas las edades;Total;1 de enero de 2014;228
Total Nacional;01 Andalucía;04 Almería;México;Todas las edades;Total;1 de enero de 2014;137
Total Nacional;01 Andalucía;04 Almería;De Sudamérica;Todas las edades;Total;1 de enero de 2014;11.374
Total Nacional;01 Andalucía;04 Almería;Argentina;Todas las edades;Total;1 de enero de 2014;2.120
Total Nacional;01 Andalucía;04 Almería;Bolivia;Todas las edades;Total;1 de enero de 2014;1.040
Total Nacional;01 Andalucía;04 Almería;Brasil;Todas las edades;Total;1 de enero de 2014;596
Total Nacional;01 Andalucía;04 Almería;Chile;Todas las edades;Total;1 de enero de 2014;231
Total Nacional;01 Andalucía;04 Almería;Colombia;Todas las edades;Total;1 de enero de 2014;1.761
Total Nacional;01 Andalucía;04 Almería;Ecuador;Todas las edades;Total;1 de enero de 2014;4.296
Total Nacional;01 Andalucía;04 Almería;Paraguay;Todas las edades;Total;1 de enero de 2014;196
Total Nacional;01 Andalucía;04 Almería;Perú;Todas las edades;Total;1 de enero de 2014;741
Total Nacional;01 Andalucía;04 Almería;Uruguay;Todas las edades;Total;1 de enero de 2014;128
Total Nacional;01 Andalucía;04 Almería;Venezuela;Todas las edades;Total;1 de enero de 2014;265
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;04 Almería;De Asia;Todas las edades;Total;1 de enero de 2014;2.623
Total Nacional;01 Andalucía;04 Almería;Arabia Saudí;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;04 Almería;Bangladesh;Todas las edades;Total;1 de enero de 2014;45
Total Nacional;01 Andalucía;04 Almería;China;Todas las edades;Total;1 de enero de 2014;1.133
Total Nacional;01 Andalucía;04 Almería;Corea;Todas las edades;Total;1 de enero de 2014;16
Total Nacional;01 Andalucía;04 Almería;Filipinas;Todas las edades;Total;1 de enero de 2014;23
Total Nacional;01 Andalucía;04 Almería;India;Todas las edades;Total;1 de enero de 2014;51
Total Nacional;01 Andalucía;04 Almería;Indonesia;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;04 Almería;Irán;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;01 Andalucía;04 Almería;Iraq;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;01 Andalucía;04 Almería;Israel;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;01 Andalucía;04 Almería;Japón;Todas las edades;Total;1 de enero de 2014;18
Total Nacional;01 Andalucía;04 Almería;Jordania;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;04 Almería;Kazajstán;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;04 Almería;Líbano;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;04 Almería;Nepal;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;04 Almería;Pakistán;Todas las edades;Total;1 de enero de 2014;1.201
Total Nacional;01 Andalucía;04 Almería;Siria;Todas las edades;Total;1 de enero de 2014;15
Total Nacional;01 Andalucía;04 Almería;Tailandia;Todas las edades;Total;1 de enero de 2014;19
Total Nacional;01 Andalucía;04 Almería;Vietnam;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2014;66
Total Nacional;01 Andalucía;04 Almería;De Oceanía;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;01 Andalucía;04 Almería;Australia;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;01 Andalucía;04 Almería;Nueva Zelanda;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;04 Almería;Apátridas;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;11 Cádiz;Extranjera;Todas las edades;Total;1 de enero de 2014;42.894
Total Nacional;01 Andalucía;11 Cádiz;Europa (sin España);Todas las edades;Total;1 de enero de 2014;19.544
Total Nacional;01 Andalucía;11 Cádiz;Alemania;Todas las edades;Total;1 de enero de 2014;2.173
Total Nacional;01 Andalucía;11 Cádiz;Austria;Todas las edades;Total;1 de enero de 2014;105
Total Nacional;01 Andalucía;11 Cádiz;Bélgica;Todas las edades;Total;1 de enero de 2014;358
Total Nacional;01 Andalucía;11 Cádiz;Bulgaria;Todas las edades;Total;1 de enero de 2014;262
Total Nacional;01 Andalucía;11 Cádiz;Chipre;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;01 Andalucía;11 Cádiz;Croacia;Todas las edades;Total;1 de enero de 2014;16
Total Nacional;01 Andalucía;11 Cádiz;Dinamarca;Todas las edades;Total;1 de enero de 2014;176
Total Nacional;01 Andalucía;11 Cádiz;Eslovenia;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;01 Andalucía;11 Cádiz;Estonia;Todas las edades;Total;1 de enero de 2014;25
Total Nacional;01 Andalucía;11 Cádiz;Finlandia;Todas las edades;Total;1 de enero de 2014;41
Total Nacional;01 Andalucía;11 Cádiz;Francia;Todas las edades;Total;1 de enero de 2014;1.274
Total Nacional;01 Andalucía;11 Cádiz;Grecia;Todas las edades;Total;1 de enero de 2014;59
Total Nacional;01 Andalucía;11 Cádiz;Hungría;Todas las edades;Total;1 de enero de 2014;87
Total Nacional;01 Andalucía;11 Cádiz;Irlanda;Todas las edades;Total;1 de enero de 2014;256
Total Nacional;01 Andalucía;11 Cádiz;Italia;Todas las edades;Total;1 de enero de 2014;1.762
Total Nacional;01 Andalucía;11 Cádiz;Letonia;Todas las edades;Total;1 de enero de 2014;43
Total Nacional;01 Andalucía;11 Cádiz;Lituania;Todas las edades;Total;1 de enero de 2014;145
Total Nacional;01 Andalucía;11 Cádiz;Luxemburgo;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;11 Cádiz;Malta;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;01 Andalucía;11 Cádiz;Países Bajos;Todas las edades;Total;1 de enero de 2014;618
Total Nacional;01 Andalucía;11 Cádiz;Polonia;Todas las edades;Total;1 de enero de 2014;505
Total Nacional;01 Andalucía;11 Cádiz;Portugal;Todas las edades;Total;1 de enero de 2014;943
Total Nacional;01 Andalucía;11 Cádiz;República Checa;Todas las edades;Total;1 de enero de 2014;82
Total Nacional;01 Andalucía;11 Cádiz;República Eslovaca;Todas las edades;Total;1 de enero de 2014;51
Total Nacional;01 Andalucía;11 Cádiz;Rumanía;Todas las edades;Total;1 de enero de 2014;3.262
Total Nacional;01 Andalucía;11 Cádiz;Suecia;Todas las edades;Total;1 de enero de 2014;149
Total Nacional;01 Andalucía;11 Cádiz;Albania;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;01 Andalucía;11 Cádiz;Andorra;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;11 Cádiz;Armenia;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;01 Andalucía;11 Cádiz;Belarús;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;01 Andalucía;11 Cádiz;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;01 Andalucía;11 Cádiz;Georgia;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;01 Andalucía;11 Cádiz;Islandia;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;01 Andalucía;11 Cádiz;Liechtenstein;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;11 Cádiz;Macedonia del Norte;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;11 Cádiz;Moldavia;Todas las edades;Total;1 de enero de 2014;34
Total Nacional;01 Andalucía;11 Cádiz;Noruega;Todas las edades;Total;1 de enero de 2014;119
Total Nacional;01 Andalucía;11 Cádiz;Reino Unido;Todas las edades;Total;1 de enero de 2014;5.810
Total Nacional;01 Andalucía;11 Cádiz;Rusia;Todas las edades;Total;1 de enero de 2014;368
Total Nacional;01 Andalucía;11 Cádiz;Serbia;Todas las edades;Total;1 de enero de 2014;32
Total Nacional;01 Andalucía;11 Cádiz;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2014;""
Total Nacional;01 Andalucía;11 Cádiz;Suiza;Todas las edades;Total;1 de enero de 2014;194
Total Nacional;01 Andalucía;11 Cádiz;Turquía;Todas las edades;Total;1 de enero de 2014;37
Total Nacional;01 Andalucía;11 Cádiz;Ucrania;Todas las edades;Total;1 de enero de 2014;471
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;11 Cádiz;De Africa;Todas las edades;Total;1 de enero de 2014;10.851
Total Nacional;01 Andalucía;11 Cádiz;Angola;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;01 Andalucía;11 Cádiz;Argelia;Todas las edades;Total;1 de enero de 2014;408
Total Nacional;01 Andalucía;11 Cádiz;Benin;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;11 Cádiz;Burkina Faso;Todas las edades;Total;1 de enero de 2014;12
Total Nacional;01 Andalucía;11 Cádiz;Cabo Verde;Todas las edades;Total;1 de enero de 2014;4
Total Nacional;01 Andalucía;11 Cádiz;Camerún;Todas las edades;Total;1 de enero de 2014;23
Total Nacional;01 Andalucía;11 Cádiz;Congo;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;11 Cádiz;Costa de Marfil;Todas las edades;Total;1 de enero de 2014;7
Total Nacional;01 Andalucía;11 Cádiz;Egipto;Todas las edades;Total;1 de enero de 2014;12
Total Nacional;01 Andalucía;11 Cádiz;Etiopía;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;01 Andalucía;11 Cádiz;Gambia;Todas las edades;Total;1 de enero de 2014;7
Total Nacional;01 Andalucía;11 Cádiz;Ghana;Todas las edades;Total;1 de enero de 2014;14
Total Nacional;01 Andalucía;11 Cádiz;Guinea;Todas las edades;Total;1 de enero de 2014;17
Total Nacional;01 Andalucía;11 Cádiz;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2014;28
Total Nacional;01 Andalucía;11 Cádiz;Guinea-Bissau;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;01 Andalucía;11 Cádiz;Kenia;Todas las edades;Total;1 de enero de 2014;39
Total Nacional;01 Andalucía;11 Cádiz;Liberia;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;11 Cádiz;Mali;Todas las edades;Total;1 de enero de 2014;15
Total Nacional;01 Andalucía;11 Cádiz;Marruecos;Todas las edades;Total;1 de enero de 2014;9.059
Total Nacional;01 Andalucía;11 Cádiz;Mauritania;Todas las edades;Total;1 de enero de 2014;288
Total Nacional;01 Andalucía;11 Cádiz;Nigeria;Todas las edades;Total;1 de enero de 2014;199
Total Nacional;01 Andalucía;11 Cádiz;República Democrática del Congo;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;11 Cádiz;Senegal;Todas las edades;Total;1 de enero de 2014;613
Total Nacional;01 Andalucía;11 Cádiz;Sierra Leona;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;11 Cádiz;Sudáfrica;Todas las edades;Total;1 de enero de 2014;27
Total Nacional;01 Andalucía;11 Cádiz;Togo;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;11 Cádiz;Túnez;Todas las edades;Total;1 de enero de 2014;12
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2014;33
Total Nacional;01 Andalucía;11 Cádiz;De América;Todas las edades;Total;1 de enero de 2014;9.840
Total Nacional;01 Andalucía;11 Cádiz;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2014;1.480
Total Nacional;01 Andalucía;11 Cádiz;Costa Rica;Todas las edades;Total;1 de enero de 2014;29
Total Nacional;01 Andalucía;11 Cádiz;Cuba;Todas las edades;Total;1 de enero de 2014;473
Total Nacional;01 Andalucía;11 Cádiz;Dominica;Todas las edades;Total;1 de enero de 2014;16
Total Nacional;01 Andalucía;11 Cádiz;El Salvador;Todas las edades;Total;1 de enero de 2014;48
Total Nacional;01 Andalucía;11 Cádiz;Guatemala;Todas las edades;Total;1 de enero de 2014;31
Total Nacional;01 Andalucía;11 Cádiz;Honduras;Todas las edades;Total;1 de enero de 2014;192
Total Nacional;01 Andalucía;11 Cádiz;Nicaragua;Todas las edades;Total;1 de enero de 2014;76
Total Nacional;01 Andalucía;11 Cádiz;Panamá;Todas las edades;Total;1 de enero de 2014;20
Total Nacional;01 Andalucía;11 Cádiz;República Dominicana;Todas las edades;Total;1 de enero de 2014;586
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2014;9
Total Nacional;01 Andalucía;11 Cádiz;De América del Norte;Todas las edades;Total;1 de enero de 2014;1.445
Total Nacional;01 Andalucía;11 Cádiz;Canadá;Todas las edades;Total;1 de enero de 2014;47
Total Nacional;01 Andalucía;11 Cádiz;Estados Unidos de América;Todas las edades;Total;1 de enero de 2014;1.102
Total Nacional;01 Andalucía;11 Cádiz;México;Todas las edades;Total;1 de enero de 2014;296
Total Nacional;01 Andalucía;11 Cádiz;De Sudamérica;Todas las edades;Total;1 de enero de 2014;6.915
Total Nacional;01 Andalucía;11 Cádiz;Argentina;Todas las edades;Total;1 de enero de 2014;892
Total Nacional;01 Andalucía;11 Cádiz;Bolivia;Todas las edades;Total;1 de enero de 2014;2.053
Total Nacional;01 Andalucía;11 Cádiz;Brasil;Todas las edades;Total;1 de enero de 2014;825
Total Nacional;01 Andalucía;11 Cádiz;Chile;Todas las edades;Total;1 de enero de 2014;216
Total Nacional;01 Andalucía;11 Cádiz;Colombia;Todas las edades;Total;1 de enero de 2014;1.121
Total Nacional;01 Andalucía;11 Cádiz;Ecuador;Todas las edades;Total;1 de enero de 2014;411
Total Nacional;01 Andalucía;11 Cádiz;Paraguay;Todas las edades;Total;1 de enero de 2014;412
Total Nacional;01 Andalucía;11 Cádiz;Perú;Todas las edades;Total;1 de enero de 2014;442
Total Nacional;01 Andalucía;11 Cádiz;Uruguay;Todas las edades;Total;1 de enero de 2014;180
Total Nacional;01 Andalucía;11 Cádiz;Venezuela;Todas las edades;Total;1 de enero de 2014;363
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;11 Cádiz;De Asia;Todas las edades;Total;1 de enero de 2014;2.605
Total Nacional;01 Andalucía;11 Cádiz;Arabia Saudí;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;11 Cádiz;Bangladesh;Todas las edades;Total;1 de enero de 2014;42
Total Nacional;01 Andalucía;11 Cádiz;China;Todas las edades;Total;1 de enero de 2014;1.849
Total Nacional;01 Andalucía;11 Cádiz;Corea;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;01 Andalucía;11 Cádiz;Filipinas;Todas las edades;Total;1 de enero de 2014;228
Total Nacional;01 Andalucía;11 Cádiz;India;Todas las edades;Total;1 de enero de 2014;121
