Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;07 Castilla y León;05 Ávila;Líbano;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;07 Castilla y León;05 Ávila;Nepal;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;07 Castilla y León;05 Ávila;Pakistán;Todas las edades;Total;1 de enero de 2022;12
Total Nacional;07 Castilla y León;05 Ávila;Siria;Todas las edades;Total;1 de enero de 2022;32
Total Nacional;07 Castilla y León;05 Ávila;Tailandia;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;07 Castilla y León;05 Ávila;Vietnam;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;07 Castilla y León;05 Ávila;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;07 Castilla y León;05 Ávila;De Oceanía;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;07 Castilla y León;05 Ávila;Australia;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;07 Castilla y León;05 Ávila;Nueva Zelanda;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;07 Castilla y León;05 Ávila;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;07 Castilla y León;05 Ávila;Apátridas;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;07 Castilla y León;09 Burgos;Extranjera;Todas las edades;Total;1 de enero de 2022;29.635
Total Nacional;07 Castilla y León;09 Burgos;Europa (sin España);Todas las edades;Total;1 de enero de 2022;15.024
Total Nacional;07 Castilla y León;09 Burgos;Alemania;Todas las edades;Total;1 de enero de 2022;106
Total Nacional;07 Castilla y León;09 Burgos;Austria;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;07 Castilla y León;09 Burgos;Bélgica;Todas las edades;Total;1 de enero de 2022;36
Total Nacional;07 Castilla y León;09 Burgos;Bulgaria;Todas las edades;Total;1 de enero de 2022;4.012
Total Nacional;07 Castilla y León;09 Burgos;Chipre;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;07 Castilla y León;09 Burgos;Croacia;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;07 Castilla y León;09 Burgos;Dinamarca;Todas las edades;Total;1 de enero de 2022;12
Total Nacional;07 Castilla y León;09 Burgos;Eslovenia;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;07 Castilla y León;09 Burgos;Estonia;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;07 Castilla y León;09 Burgos;Finlandia;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;07 Castilla y León;09 Burgos;Francia;Todas las edades;Total;1 de enero de 2022;220
Total Nacional;07 Castilla y León;09 Burgos;Grecia;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;07 Castilla y León;09 Burgos;Hungría;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;07 Castilla y León;09 Burgos;Irlanda;Todas las edades;Total;1 de enero de 2022;35
Total Nacional;07 Castilla y León;09 Burgos;Italia;Todas las edades;Total;1 de enero de 2022;448
Total Nacional;07 Castilla y León;09 Burgos;Letonia;Todas las edades;Total;1 de enero de 2022;9
Total Nacional;07 Castilla y León;09 Burgos;Lituania;Todas las edades;Total;1 de enero de 2022;27
Total Nacional;07 Castilla y León;09 Burgos;Luxemburgo;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;07 Castilla y León;09 Burgos;Malta;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;07 Castilla y León;09 Burgos;Países Bajos;Todas las edades;Total;1 de enero de 2022;70
Total Nacional;07 Castilla y León;09 Burgos;Polonia;Todas las edades;Total;1 de enero de 2022;155
Total Nacional;07 Castilla y León;09 Burgos;Portugal;Todas las edades;Total;1 de enero de 2022;1.952
Total Nacional;07 Castilla y León;09 Burgos;República Checa;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;07 Castilla y León;09 Burgos;República Eslovaca;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;07 Castilla y León;09 Burgos;Rumanía;Todas las edades;Total;1 de enero de 2022;6.805
Total Nacional;07 Castilla y León;09 Burgos;Suecia;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;07 Castilla y León;09 Burgos;Albania;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;07 Castilla y León;09 Burgos;Andorra;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;07 Castilla y León;09 Burgos;Armenia;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;07 Castilla y León;09 Burgos;Belarús;Todas las edades;Total;1 de enero de 2022;23
Total Nacional;07 Castilla y León;09 Burgos;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;07 Castilla y León;09 Burgos;Georgia;Todas las edades;Total;1 de enero de 2022;294
Total Nacional;07 Castilla y León;09 Burgos;Islandia;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;07 Castilla y León;09 Burgos;Liechtenstein;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;07 Castilla y León;09 Burgos;Macedonia del Norte;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;07 Castilla y León;09 Burgos;Moldavia;Todas las edades;Total;1 de enero de 2022;153
Total Nacional;07 Castilla y León;09 Burgos;Noruega;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;07 Castilla y León;09 Burgos;Reino Unido;Todas las edades;Total;1 de enero de 2022;185
Total Nacional;07 Castilla y León;09 Burgos;Rusia;Todas las edades;Total;1 de enero de 2022;99
Total Nacional;07 Castilla y León;09 Burgos;Serbia;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;07 Castilla y León;09 Burgos;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2022;
Total Nacional;07 Castilla y León;09 Burgos;Suiza;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;07 Castilla y León;09 Burgos;Turquía;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;07 Castilla y León;09 Burgos;Ucrania;Todas las edades;Total;1 de enero de 2022;217
Total Nacional;07 Castilla y León;09 Burgos;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;07 Castilla y León;09 Burgos;De Africa;Todas las edades;Total;1 de enero de 2022;5.047
Total Nacional;07 Castilla y León;09 Burgos;Angola;Todas las edades;Total;1 de enero de 2022;9
Total Nacional;07 Castilla y León;09 Burgos;Argelia;Todas las edades;Total;1 de enero de 2022;537
Total Nacional;07 Castilla y León;09 Burgos;Benin;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;07 Castilla y León;09 Burgos;Burkina Faso;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;07 Castilla y León;09 Burgos;Cabo Verde;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;07 Castilla y León;09 Burgos;Camerún;Todas las edades;Total;1 de enero de 2022;47
Total Nacional;07 Castilla y León;09 Burgos;Congo;Todas las edades;Total;1 de enero de 2022;19
Total Nacional;07 Castilla y León;09 Burgos;Costa de Marfil;Todas las edades;Total;1 de enero de 2022;49
Total Nacional;07 Castilla y León;09 Burgos;Egipto;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;07 Castilla y León;09 Burgos;Etiopía;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;07 Castilla y León;09 Burgos;Gambia;Todas las edades;Total;1 de enero de 2022;80
Total Nacional;07 Castilla y León;09 Burgos;Ghana;Todas las edades;Total;1 de enero de 2022;227
Total Nacional;07 Castilla y León;09 Burgos;Guinea;Todas las edades;Total;1 de enero de 2022;50
Total Nacional;07 Castilla y León;09 Burgos;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2022;53
Total Nacional;07 Castilla y León;09 Burgos;Guinea-Bissau;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;07 Castilla y León;09 Burgos;Kenia;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;07 Castilla y León;09 Burgos;Liberia;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;07 Castilla y León;09 Burgos;Mali;Todas las edades;Total;1 de enero de 2022;134
Total Nacional;07 Castilla y León;09 Burgos;Marruecos;Todas las edades;Total;1 de enero de 2022;3.281
Total Nacional;07 Castilla y León;09 Burgos;Mauritania;Todas las edades;Total;1 de enero de 2022;25
Total Nacional;07 Castilla y León;09 Burgos;Nigeria;Todas las edades;Total;1 de enero de 2022;90
Total Nacional;07 Castilla y León;09 Burgos;República Democrática del Congo;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;07 Castilla y León;09 Burgos;Senegal;Todas las edades;Total;1 de enero de 2022;314
Total Nacional;07 Castilla y León;09 Burgos;Sierra Leona;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;07 Castilla y León;09 Burgos;Sudáfrica;Todas las edades;Total;1 de enero de 2022;9
Total Nacional;07 Castilla y León;09 Burgos;Togo;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;07 Castilla y León;09 Burgos;Túnez;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;07 Castilla y León;09 Burgos;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2022;52
Total Nacional;07 Castilla y León;09 Burgos;De América;Todas las edades;Total;1 de enero de 2022;8.321
Total Nacional;07 Castilla y León;09 Burgos;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2022;1.973
Total Nacional;07 Castilla y León;09 Burgos;Costa Rica;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;07 Castilla y León;09 Burgos;Cuba;Todas las edades;Total;1 de enero de 2022;239
Total Nacional;07 Castilla y León;09 Burgos;Dominica;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;07 Castilla y León;09 Burgos;El Salvador;Todas las edades;Total;1 de enero de 2022;106
Total Nacional;07 Castilla y León;09 Burgos;Guatemala;Todas las edades;Total;1 de enero de 2022;19
Total Nacional;07 Castilla y León;09 Burgos;Honduras;Todas las edades;Total;1 de enero de 2022;826
Total Nacional;07 Castilla y León;09 Burgos;Nicaragua;Todas las edades;Total;1 de enero de 2022;205
Total Nacional;07 Castilla y León;09 Burgos;Panamá;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;07 Castilla y León;09 Burgos;República Dominicana;Todas las edades;Total;1 de enero de 2022;546
Total Nacional;07 Castilla y León;09 Burgos;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;07 Castilla y León;09 Burgos;De América del Norte;Todas las edades;Total;1 de enero de 2022;213
Total Nacional;07 Castilla y León;09 Burgos;Canadá;Todas las edades;Total;1 de enero de 2022;12
Total Nacional;07 Castilla y León;09 Burgos;Estados Unidos de América;Todas las edades;Total;1 de enero de 2022;111
Total Nacional;07 Castilla y León;09 Burgos;México;Todas las edades;Total;1 de enero de 2022;90
Total Nacional;07 Castilla y León;09 Burgos;De Sudamérica;Todas las edades;Total;1 de enero de 2022;6.135
Total Nacional;07 Castilla y León;09 Burgos;Argentina;Todas las edades;Total;1 de enero de 2022;241
Total Nacional;07 Castilla y León;09 Burgos;Bolivia;Todas las edades;Total;1 de enero de 2022;184
Total Nacional;07 Castilla y León;09 Burgos;Brasil;Todas las edades;Total;1 de enero de 2022;765
Total Nacional;07 Castilla y León;09 Burgos;Chile;Todas las edades;Total;1 de enero de 2022;89
Total Nacional;07 Castilla y León;09 Burgos;Colombia;Todas las edades;Total;1 de enero de 2022;2.444
Total Nacional;07 Castilla y León;09 Burgos;Ecuador;Todas las edades;Total;1 de enero de 2022;684
Total Nacional;07 Castilla y León;09 Burgos;Paraguay;Todas las edades;Total;1 de enero de 2022;281
Total Nacional;07 Castilla y León;09 Burgos;Perú;Todas las edades;Total;1 de enero de 2022;478
Total Nacional;07 Castilla y León;09 Burgos;Uruguay;Todas las edades;Total;1 de enero de 2022;26
Total Nacional;07 Castilla y León;09 Burgos;Venezuela;Todas las edades;Total;1 de enero de 2022;942
Total Nacional;07 Castilla y León;09 Burgos;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;07 Castilla y León;09 Burgos;De Asia;Todas las edades;Total;1 de enero de 2022;1.232
Total Nacional;07 Castilla y León;09 Burgos;Arabia Saudí;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;07 Castilla y León;09 Burgos;Bangladesh;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;07 Castilla y León;09 Burgos;China;Todas las edades;Total;1 de enero de 2022;470
Total Nacional;07 Castilla y León;09 Burgos;Corea;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;07 Castilla y León;09 Burgos;Filipinas;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;07 Castilla y León;09 Burgos;India;Todas las edades;Total;1 de enero de 2022;62
Total Nacional;07 Castilla y León;09 Burgos;Indonesia;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;07 Castilla y León;09 Burgos;Irán;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;07 Castilla y León;09 Burgos;Iraq;Todas las edades;Total;1 de enero de 2022;27
Total Nacional;07 Castilla y León;09 Burgos;Israel;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;07 Castilla y León;09 Burgos;Japón;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;07 Castilla y León;09 Burgos;Jordania;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;07 Castilla y León;09 Burgos;Kazajstán;Todas las edades;Total;1 de enero de 2022;19
Total Nacional;07 Castilla y León;09 Burgos;Líbano;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;07 Castilla y León;09 Burgos;Nepal;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;07 Castilla y León;09 Burgos;Pakistán;Todas las edades;Total;1 de enero de 2022;406
Total Nacional;07 Castilla y León;09 Burgos;Siria;Todas las edades;Total;1 de enero de 2022;30
Total Nacional;07 Castilla y León;09 Burgos;Tailandia;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;07 Castilla y León;09 Burgos;Vietnam;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;07 Castilla y León;09 Burgos;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2022;107
Total Nacional;07 Castilla y León;09 Burgos;De Oceanía;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;07 Castilla y León;09 Burgos;Australia;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;07 Castilla y León;09 Burgos;Nueva Zelanda;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;07 Castilla y León;09 Burgos;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;07 Castilla y León;09 Burgos;Apátridas;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;07 Castilla y León;24 León;Extranjera;Todas las edades;Total;1 de enero de 2022;20.422
Total Nacional;07 Castilla y León;24 León;Europa (sin España);Todas las edades;Total;1 de enero de 2022;7.171
Total Nacional;07 Castilla y León;24 León;Alemania;Todas las edades;Total;1 de enero de 2022;142
Total Nacional;07 Castilla y León;24 León;Austria;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;07 Castilla y León;24 León;Bélgica;Todas las edades;Total;1 de enero de 2022;39
Total Nacional;07 Castilla y León;24 León;Bulgaria;Todas las edades;Total;1 de enero de 2022;1.599
Total Nacional;07 Castilla y León;24 León;Chipre;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;07 Castilla y León;24 León;Croacia;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;07 Castilla y León;24 León;Dinamarca;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;07 Castilla y León;24 León;Eslovenia;Todas las edades;Total;1 de enero de 2022;14
Total Nacional;07 Castilla y León;24 León;Estonia;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;07 Castilla y León;24 León;Finlandia;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;07 Castilla y León;24 León;Francia;Todas las edades;Total;1 de enero de 2022;243
Total Nacional;07 Castilla y León;24 León;Grecia;Todas las edades;Total;1 de enero de 2022;17
Total Nacional;07 Castilla y León;24 León;Hungría;Todas las edades;Total;1 de enero de 2022;38
Total Nacional;07 Castilla y León;24 León;Irlanda;Todas las edades;Total;1 de enero de 2022;33
Total Nacional;07 Castilla y León;24 León;Italia;Todas las edades;Total;1 de enero de 2022;361
Total Nacional;07 Castilla y León;24 León;Letonia;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;07 Castilla y León;24 León;Lituania;Todas las edades;Total;1 de enero de 2022;31
Total Nacional;07 Castilla y León;24 León;Luxemburgo;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;07 Castilla y León;24 León;Malta;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;07 Castilla y León;24 León;Países Bajos;Todas las edades;Total;1 de enero de 2022;78
Total Nacional;07 Castilla y León;24 León;Polonia;Todas las edades;Total;1 de enero de 2022;73
Total Nacional;07 Castilla y León;24 León;Portugal;Todas las edades;Total;1 de enero de 2022;1.931
Total Nacional;07 Castilla y León;24 León;República Checa;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;07 Castilla y León;24 León;República Eslovaca;Todas las edades;Total;1 de enero de 2022;26
Total Nacional;07 Castilla y León;24 León;Rumanía;Todas las edades;Total;1 de enero de 2022;1.702
Total Nacional;07 Castilla y León;24 León;Suecia;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;07 Castilla y León;24 León;Albania;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;07 Castilla y León;24 León;Andorra;Todas las edades;Total;1 de enero de 2022;2
